,ID,Date,Likes,Content
67,1424311808391847936,2021-08-08 10:09:32+00:00,68715,"Messi: “I was convinced to stay here at Barcelona. This is my home, our home. I wanted to stay at Barça and it was the plan... and today I’ve to say goodbye after my entire life here”. 🔴🇦🇷 #Messi https://t.co/VSJg7G4wAa"
68,1424295380267814918,2021-08-08 09:04:15+00:00,39812,"Leo Messi farewell press conference in one hour, at Camp Nou. Starting from next week Leo’s expected to complete the agreement with Paris Saint-Germain after positive verbal talks. 🇦🇷🇫🇷 #Messi

Contract until June 2023 + option until 2024. €35 net per season [add ons included]."
69,1424050823240241157,2021-08-07 16:52:28+00:00,61166,"Leo Messi is waiting for Paris Saint-Germain official contract proposal to arrive and discuss on details. PSG confident to reach total agreement soon. Talks on. 🔴🇫🇷 #Messi

Jorge Messi won’t fly to Paris today - he’s planning to attend Leo press conference tomorrow at Camp Nou."
70,1424043213959180288,2021-08-07 16:22:14+00:00,88093,"""Don`t cry because it`s over....smile because it happened."" #Messi https://t.co/oKZE7Ekw6l"
71,1423978193023819783,2021-08-07 12:03:52+00:00,122000,Press conference tomorrow. Lionel Messi will speak from Camp Nou. 🇦🇷🔴 #Messi #FCB
72,1423940419021324289,2021-08-07 09:33:46+00:00,39582,"💙❤️ Blaugrana Love
From @LuisSuarez9 to Leo #Messi: https://t.co/3ux9NVtr1L"
73,1423931268987822084,2021-08-07 08:57:24+00:00,66399,"Leo Messi and his father Jorge are waiting for Paris Saint-Germain official contract proposal to arrive this weekend, in order to complete the agreement. Leo’s open to accept. 🇦🇷🇫🇷 #Messi

PSG are offering €35m [add ons included] until 2023, plus option to extend until 2024. ⏳ https://t.co/1PbWILFpRo"
74,1423773377144270854,2021-08-06 22:30:00+00:00,41405,"💙❤️ Blaugrana Love
From @AntoGriezmann to Leo #Messi: https://t.co/QO30UEBeEo"
75,1423764569248333825,2021-08-06 21:55:00+00:00,95737,"Leo #Messi, the most decorated player in Barça history"
76,1423751068685643779,2021-08-06 21:01:21+00:00,37358,Memories of Leo #Messi: https://t.co/mUjVO2rnGa
77,1423743178532868096,2021-08-06 20:30:00+00:00,36984,"💙❤️ Blaugrana Love
From @RiquiPuig to Leo #Messi: https://t.co/dNDG7nPC8o"
78,1423736147218423820,2021-08-06 20:02:03+00:00,55332,"Paris Saint-Germain have been the only club to approach Leo and Jorge Messi directly since Thursday evening - not using intermediary. Dressing room also ‘convinced’ that Leo’s coming. 🚨🇦🇷 #Messi

PSG contract proposal will include an option to extend the agreement until 2024."
79,1423731564521865221,2021-08-06 19:43:51+00:00,120707,"Paris Saint-Germain are close to sign Leo Messi, confirmed. PSG are preparing the official contract until June 2023 to be submitted to Messi and his father Jorge in the next hours 🚨🇦🇷 #Messi

Messi’s open to join PSG. Neymar was pushing in the last 24h. PSG are so, so confident. https://t.co/WNRYJKCkjs"
80,1423725164206989328,2021-08-06 19:18:25+00:00,29531,"Gracias por tanto #Messi. Por todo lo que has dado al club y a los canteranos del @FCBarcelona, has sido un ejemplo para todos. Me siento afortunado por haber jugado a tu lado y compartido tantos buenos momentos. Te deseo lo mejor a ti y a tu familia. Mucha suerte y éxitos #GOAT https://t.co/Tz0IwB9OoX"
81,1423724304110284803,2021-08-06 19:15:00+00:00,42291,"💙❤️ Blaugrana Love
From Xavi to Leo #Messi: https://t.co/UO3ChoDgBS"
82,1423717190721802247,2021-08-06 18:46:44+00:00,26989,🚨Lionel #Messi a choisi le #PSG ! Les dernières discussions portent sur un contrat de 2 ans + une autre saison en option. Le #PSG essaye de boucler le deal dans le week end. Le père de Messi doit rencontrer le #PSG dans les prochaines heures. Le vestiaire parisien est heureux.
83,1423716154917408771,2021-08-06 18:42:37+00:00,30854,"Negotiations are officially concluded. And announce later 

#Messi #Paris_Saint_Germain https://t.co/BxlmCfARII"
84,1423705436595838978,2021-08-06 18:00:01+00:00,40983,"💙❤️ Blaugrana Love
From @5sergiob to Leo #Messi: https://t.co/fZ588SZQam"
85,1423690333389475846,2021-08-06 17:00:01+00:00,61134,"💙❤️ Blaugrana Love
From @ANSUFATI to Leo #Messi: https://t.co/J2XaaYL1KX"
86,1423643123318771715,2021-08-06 13:52:25+00:00,67996,"Paris Saint-Germain are confident to find the right ‘deal structure’ soon to sign Leo Messi after opening direct talks since yesterday. PSG are already working on Leo’s potential contract. 🇦🇷🚨 #Messi

Been told confidence is growing also in PSG dressing room - Neymar is pushing."
87,1423626740564377605,2021-08-06 12:47:19+00:00,43557,"PSG manager Mauricio Pochettino on press conference: “Signing Leo Messi means Kylian Mbappé will leave the club? No!”, he said laughing. 🚨🇫🇷 @hadrien_grenier #PSG #Messi"
88,1423625663177760772,2021-08-06 12:43:02+00:00,50786,"Pep Guardiola confirms Man City are not gonna sign Leo Messi: ""We spent on Jack Grealish and he will wear number 10 because we convinced about him... and thought Leo would stay. Now Messi is NOT in our plans”, @sistoney67 reports. 🔵🚨 #MCFC #Messi"
89,1423603473875144704,2021-08-06 11:14:52+00:00,57784,"Paris Saint-Germain are now “progressing” in direct negotiations to sign Leo Messi. Talks ongoing to find the right ‘structure’, PSG are pushing since yesterday and now feeling confident. 🔵🔴🇫🇷 #Messi

Manchester City are still quiet. PSG (and Neymar...) working for Messi. #PSG https://t.co/DsdI6knxs7"
90,1423580473192812552,2021-08-06 09:43:28+00:00,49652,"Barça president Laporta: “Leo Messi is NOT happy. He wanted to STAY at Barcelona, as we wanted to keep Messi here. But we can’t change the reality now, I wish Leo the best wherever he will go as NEXT CLUB”. 🔴 #FCB #Messi"
91,1423572235382624257,2021-08-06 09:10:44+00:00,34363,"Barcelona president Laporta about Messi: “Financial numbers and losses are worst than expected. Our salary mass is not leaving any margin. Financial Fair Play is also blocking us. I can’t make a decision that could destroy the club, Barça are the most important thing”. 🚨 #Messi"
92,1423358245536677892,2021-08-05 19:00:25+00:00,66586,Barcelona president Joan Laporta will run a press conference at 11.00pm to explicate Leo Messi contract situation and what’s happening because of La Liga regulations. 🔴 #FCB #Messi
93,1423341111402246151,2021-08-05 17:52:20+00:00,80562,"🚨 OFFICIAL STATEMENT #Messi

“Despite having reached an agreement between Barça and Leo Messi and with the clear intention of both parties to sign a new contract today, it will not be possible to formalize due to economic and structural obstacles (Spanish LaLiga regulations)”. https://t.co/9P7YAdbYBq"
94,1423341016455819271,2021-08-05 17:51:57+00:00,393334,LATEST NEWS | Leo #Messi will not continue with FC Barcelona
95,1423340395811966977,2021-08-05 17:49:29+00:00,320723,OFFICIAL. Lionel Messi will not continue at Barcelona. 🚨 #FCB #Messi
96,1422987283364556800,2021-08-04 18:26:20+00:00,43811,"Leo Messi’s staying at Barcelona and signing a new contract, it’s never been in doubt. Official announcement loading... finally expected soon. Could be matter of hours [...but not today]. 🔴🔵🇦🇷 #FCB #Messi

New deal between Messi and Barça will be signed until June 2026."
97,1416880464422391812,2021-07-18 22:00:01+00:00,52195,"🤯 He’s done it again! 

Leo #Messi sets new record with most liked sports pic in @instagram history! 📸🐐 https://t.co/UMWWWyi7C1"
98,1414653893917782017,2021-07-12 18:32:25+00:00,41236,Barcelona president Joan Laporta just confirms Leo Messi’s contract is set to be completed soon: “Messi's contract renewal process is progressing well...”. 🇦🇷🔵🔴 #Messi #FCB
99,1414293464964124672,2021-07-11 18:40:13+00:00,69139,"#Messi = 🤯

First player in major international tournament history to be:

🐐 Tournament champion
🐐 Player of the Tournament 
🐐 Top scorer
🐐 Top assister https://t.co/tXmXr97aiS"
100,1414196111326208004,2021-07-11 12:13:22+00:00,114891,"𝗠𝗜𝗦𝗦𝗜𝗢𝗡 𝗔𝗖𝗖𝗢𝗠𝗣𝗟𝗜𝗦𝗛𝗘𝗗
🇦🇷 #Messi @aguerosergiokun https://t.co/3nesVHmjsQ"
101,1414192779597598724,2021-07-11 12:00:07+00:00,89690,📸 #Messi 🏆 @aguerosergiokun  🇦🇷 https://t.co/TT7ETah31H
102,1414137671379718148,2021-07-11 08:21:08+00:00,52274,"History repeats itself.
#Messi @aguerosergiokun https://t.co/eIVq2zK2N3"
103,1414072657528729600,2021-07-11 04:02:48+00:00,55457,Seguir intentandolo. #Messi https://t.co/n5PVp6Mkj8
104,1414044087511134215,2021-07-11 02:09:16+00:00,64073,🏆🐐 #Messi @Argentina #CopaAmerica https://t.co/9nmz3EXhsZ
105,1414042301597376513,2021-07-11 02:02:10+00:00,118315,🐐 #Messi @Argentina #CopaAmerica https://t.co/8oeIFID0l3
106,1414041314019221506,2021-07-11 01:58:15+00:00,94545,"Leo Messi finally did it with Argentina too. Time to enjoy and celebrate this Copa America title for Lionel and his family. 🏆🇦🇷 #Argentina #Messi

...then he’ll sign his new contract with Barcelona in the next days, once financial situation will be officially fixed. #FCB https://t.co/fUq1z8valn"
107,1413967157415776256,2021-07-10 21:03:35+00:00,51649,Leo #Messi named #CopaAmerica player of tournament 𝘣𝘦𝘧𝘰𝘳𝘦 the final!
108,1413928607660060674,2021-07-10 18:30:24+00:00,35828,"Barcelona are still on the same position: Leo Messi will stay and will sign his new contract until June 2023 in the next days, after Copa America. 🔵🔴 #FCB

No doubt around the club and Laporta - just matter of time to complete everything by financial point of view. 🇦🇷 #Messi"
109,1411758986928525315,2021-07-04 18:49:06+00:00,62316,"🐐 #Messi
🇦🇷 @Argentina https://t.co/oWjGUij9K6"
110,1411731584965808131,2021-07-04 17:00:13+00:00,46699,"🐐 #Messi
🇦🇷 @Argentina https://t.co/bqaB7zLi21"
111,1410365827828830208,2021-06-30 22:33:11+00:00,35397,⚽️ FLASH - Lionel #Messi est officiellement au chômage. Son contrat de 4 ans à 674 millions de dollars avec le #FCBarcelone a expiré à minuit. (officiel)
112,1408470134004584451,2021-06-25 17:00:22+00:00,36799,This is how Leo #Messi celebrated his birthday! https://t.co/RxNV8Vtifi
113,1408151193843650564,2021-06-24 19:53:01+00:00,20165,#Messi vía Instagram. https://t.co/bVyc3fgFTN
114,1408091409303932932,2021-06-24 15:55:27+00:00,117185,"Feliz cumpleaños mi hermano #Messi! Te deseo todo lo mejor siempre, espero verte pronto 🤙🏾 https://t.co/kadIclkl9i"
115,1407949357605867521,2021-06-24 06:30:59+00:00,66671,"🎂 Happy Birthday, Leo #Messi! 💙❤️ https://t.co/sDZdZ0Pz42"
