,ID,Date,Likes,Content
381,1155706622905221125,2019-07-29 05:08:25+00:00,12571,"I remember, as a kid, watching him shoot for his debut film ‘Rocky’ on bandstand and all these years later we’re finally collaborating on something special. 
Here’s presenting @duttsanjay as Adheera from #KGFChapter2. 

And here’s also wishing him a happy birthday. Big hug https://t.co/Ua8uNeYVPA"
281,1505461644004106240,2022-03-20 08:30:00+00:00,12558,"#Toofan Lyrical Video Song from tomorrow at 11:07 AM.

South Versions on @LahariMusic: https://t.co/TYFopfZdVV

Hindi Version on @Mrtmusicoff: 
https://t.co/izzHFwwZyD

Music by @RaviBasrur 🎶

#KGFChapter2 @TheNameIsYash @prashanth_neel @VKiragandur @hombalefilms https://t.co/eFPllHFp3Z"
33,1531559977264943109,2022-05-31 08:55:28+00:00,12379,"#KGFChapter2 comes to Amazon for prime customers, June 3rd. https://t.co/PgoGuD9OyI"
306,1428575016468238345,2021-08-20 04:30:00+00:00,12240,"#KGFChapter2 locks its official worldwide satellite destination for South languages on ZEE 📺

@TheNameIsYash @prashanth_neel @VKiragandur @hombalefilms @HombaleGroup @duttsanjay @TandonRaveena @SrinidhiShetty7

#KGF2SouthOnZee

@ZeeKannada @ZeeTVTelugu @ZeeTamil @ZeeKeralam https://t.co/srSzTe5Jly"
332,1347208540881088516,2021-01-07 15:48:40+00:00,12198,Stay tuned for the #KGFChapter2 official teaser release today at 9:29pm IST! The tale unfolds!
238,1512089285348196356,2022-04-07 15:25:53+00:00,12147,#KGFChapter2 is releasing in 250 Theatres in TN..
327,1355010331295141889,2021-01-29 04:30:12+00:00,12131,"#KGF2 Stay tuned! 
@hombalefilms @PrithvirajProd @VKiragandur @TheNameIsYash @prashanth_neel @duttsanjay #Karthik #KGFChapter2 https://t.co/BUvvy9tOCm"
69,1518140183958405121,2022-04-24 08:10:00+00:00,12111,"#TheMonster song at 3:30 pm today 🔥

Stay Tuned: https://t.co/QxtFZcMJC8

#KGFChapter2 @Thenameisyash @prashanth_neel @VKiragandur @hombalefilms @duttsanjay @TandonRaveena @SrinidhiShetty7 @RaviBasrur @excelmovies @AAFilmsIndia @VaaraahiCC @DreamWarriorpic @PrithvirajProd https://t.co/BWYMiXEBjl"
257,1508107191605112832,2022-03-27 15:42:28+00:00,12096,""" This is not an election, it is cinema. It’s not #KGFChapter2 VS #Beast, it’s #KGFChapter2 &amp; #Beast. I have huge respect for #Vijay sir, I will definitely watch Beast. I'm sure Vijay sir's fans will support #KGF2 too.. "" - 

@TheNameIsYash at #KGFChapter2Trailer event 👍"
114,1515578317423796224,2022-04-17 06:30:03+00:00,12078,"#KGFChapter2 CROSSES ₹400 cr mark in just 3 days.

All set to STORM past ₹500 cr today.

#Yash #KGF2"
178,1514597216329281537,2022-04-14 13:31:30+00:00,12008,#KGFChapter2 takes the Biggest opening Day 1 in India beats RRR
76,1517473298568945665,2022-04-22 12:00:02+00:00,12005,"మమ్మల్ని ఆదరించిన తెలుగు ప్రేక్షకులకి హృదయపూర్వక ధన్యవాదాలు.

#KGFChapter2 @TheNameIsYash @prashanth_neel @VKiragandur @duttsanjay @TandonRaveena @SrinidhiShetty7 @hombalefilms @SaiKorrapati_ @VaaraahiCC

#KGF2BoxOfficeMonster https://t.co/XbtHCdXlx2"
162,1514807693722415106,2022-04-15 03:27:52+00:00,11981,"Nizam - Apr 14th Share :

1. #KGFChapter2 - ₹ 9.60 Crs

2. #RRRMovie - ₹ 41 Lakhs 

3. #Beast - ₹ 35 Lakhs"
352,1287609229247840257,2020-07-27 04:42:17+00:00,11960,"ANNOUNCEMENT... Unmasking #Adheera on 29 July 2020 at 10 am... #KGFChapter2... Stars #Yash, #SanjayDutt, #SrinidhiShetty and #RaveenaTandon... Directed by Prashanth Neel. #KGF2 https://t.co/8Risz431pS"
351,1288330779957723137,2020-07-29 04:29:28+00:00,11947,"‘ADHEERA’ - Inspired by the brutal ways of the vikings 🔥

Happy Birthday @duttsanjay sir.

#KGFChapter2 #AdheeraFirstLook
@VKiragandur @TheNameIsYash @prashanth_neel
@SrinidhiShetty7 @TandonRaveena @Karthik1423  @excelmovies @ritesh_sid @AAFilmsIndia @FarOutAkhtar  @VaaraahiCC https://t.co/IJEHw7V3dj"
151,1514876179030761473,2022-04-15 08:00:00+00:00,11943,"This is the biggest national issue now! ⚠️

Thank you, everyone ❤️

#KGFChapter2 

@Thenameisyash @prashanth_neel @VKiragandur @hombalefilms @duttsanjay @TandonRaveena @SrinidhiShetty7 @excelmovies @AAFilmsIndia @VaaraahiCC @DreamWarriorpic @PrithvirajProd 

#KGF2BoxOfficeMonster https://t.co/qa5xlEOCMo"
229,1513491369330765824,2022-04-11 12:17:16+00:00,11900,"#Yash visits Simhachalam Temple in Vizag.

#KGFChapter2 https://t.co/M01wHdKpRk"
29,1533498374778892288,2022-06-05 17:17:58+00:00,11888,"After #KGFChapter2 , #Vikram has received unanimous positive response from the audience.."
105,1515887975715926019,2022-04-18 03:00:31+00:00,11886,"#KGFChapter1 is the first ₹100 Cr, ₹200 Cr and #KGFChapter2 is the first ₹300 Cr, ₹400 Cr &amp; ₹500 Cr Film in Sandalwood History! It may enter the Elite ₹1000 Cr club as well in long run. https://t.co/eBBPshNHAU"
164,1514803681950322688,2022-04-15 03:11:56+00:00,11874,"#Chennai City BO - Apr 14th :

1. #Beast - ₹ 1.61 Crs 

2. #KGFChapter2 - ₹ 67 Lakhs"
171,1514647245396004864,2022-04-14 16:50:18+00:00,11754,"#KGFChapter2 - The Best Ever opening for a Pan-India movie uniformly across the country..

For #Baahubali2 and #RRR - A disproportionate revenue share came from Telugu states..

Rocky Bhai - Uniform craze from North to South.. East to West.. https://t.co/Qmri080XQF"
96,1516047818930397193,2022-04-18 13:35:41+00:00,11738,Showtime: #KGFChapter2 (Round 2)
362,1232999697033441282,2020-02-27 12:03:30+00:00,11726,"A writer first then a director 🎬
With his backbone his crew.A big shoutout to all the AD's everywhere, you guys rock!!!!
#bestestteamever#kgfchapter2 https://t.co/Lr9UNH3xkG"
344,1320583521228877824,2020-10-26 04:30:21+00:00,11622,"THE Gavel to brutality!!! 

Wishing the powerhouse #RamikaSen, @TandonRaveena a very Happy Birthday. #KGFChapter2

@VKiragandur @TheNameIsYash @prashanth_neel @SrinidhiShetty7 @duttsanjay @Karthik1423
@excelmovies @ritesh_sid @AAFilmsIndia @FarOutAkhtar
@VaaraahiCC @hombalefilms https://t.co/xfX7bHpD0h"
93,1516260346499321863,2022-04-19 03:40:12+00:00,11595,"In jus 5 days, #RockyBhai takes the lead in the daily #Chennai City Box Office..

Apr 18th Monday :

1. #KGFChapter2 - ₹ 62 Lakhs 

2. #Beast - ₹ 36 Lakhs"
301,1451150491090518019,2021-10-21 11:36:52+00:00,11580,"Our kill lady , killing it on Nararchi ground😂
Happy birthday @SrinidhiShetty7, cant wait for the world to see Reena on the big screen #kgfchapter2
Have a great year ahead! https://t.co/1ipUNrlPog"
116,1515536116191211522,2022-04-17 03:42:22+00:00,11518,"#Chennai City BO - Apr 16th : 

1. #Beast - ₹ 1.37 Crs 

2. #KGFChapter2 - ₹ 76 Lakhs"
169,1514690646388346896,2022-04-14 19:42:46+00:00,11502,"#KGFChapter2 is is made on steroids. An out and out action drama entertainer where every scene of @TheNameIsYash begins with a hero-entry, it is ROCK SOLID right from beginning till the end credits. I enjoyed this even more than #Baahubali2 and #RRR. BLOCKBUSTER ⭐️⭐️⭐️⭐️1/2 https://t.co/TIc5oQEwH6"
50,1521758646492827648,2022-05-04 07:48:28+00:00,11422,#KGFChapter2 Woah Yash for a reason !! In the history of Kannada this is such a beautiful mark forever. Touching 1000 Crs worldwide . Truly shows hard work and talent always deserves a victory like this !Congratulations to whole team 👏 watched the film n it’s a beautiful world
115,1515558911721365516,2022-04-17 05:12:56+00:00,11420,"TN Box Office April 16

#KGFChapter2 - ₹ 11.50 cr

#Beast - ₹ 6.04 cr"
205,1514427232961249283,2022-04-14 02:16:03+00:00,11410,"Thank you 🙏♥️
#KGFChapter2

https://t.co/NSGh8VnHEJ"
231,1513414365210324993,2022-04-11 07:11:17+00:00,11375,"⭐ #KGF2: The Tsunami is arriving
⭐ #JrNTR and #RamCharan: The new sensations
⭐ #TheKashmirFiles: The gamechanger
My column in #BollywoodHungama: https://t.co/sf9yOUij2Q

#KGFChapter2 #Yash #HombaleFilms #RRR #SSRajamouli #TKF https://t.co/FQrop6CL7n"
107,1515869447999082496,2022-04-18 01:46:54+00:00,11339,"Early Estimates for #KGFChapter2 Hindi for 1st Sunday is a huge ₹ 52 Crs.. 🔥

All-time No.1 Opening Weekend for a Hindi Movie/Belts.."
139,1514962530531409920,2022-04-15 13:43:08+00:00,11250,"From Monday, #KGFChapter2 gets #Chennai 's Prestigious big screen #DeviParadise 

Shifted from small screen #DeviKala"
237,1512489475968212994,2022-04-08 17:56:06+00:00,11242,"We all theatre owners and distributors will sleep peacefully, tonight! 

I repeat, we'll sleep peacefully, after a long time!

The advance booking for both #Beast and #KGFChapter2 just creating a terrific atmosphere then we except :) 

Thanks a lot to all relevant stakeholders."
65,1518241212267855872,2022-04-24 14:51:27+00:00,11217,#KGFChapter1          #KGFChapter2 https://t.co/01YRtNbgUv
56,1520674960708345856,2022-05-01 08:02:18+00:00,11207,"#KGFChapter2 has surpassed #RRRMovie 's TN Gross..

Now, #KGF2 is the 3rd 2022 TN Grosser after 1. #Valimai and 2. #Beast"
185,1514522314204860416,2022-04-14 08:33:52+00:00,11174,"Records can’t avoid Rocky Bhai!🙌 Watched KGF: Chapter 2 yet?

Book your tickets now👇
https://t.co/WdG8DpNXgb

#KGFChapter2 #KGF2 #KGF2onApr14 #KGF2InCinemas https://t.co/YV8PKF9rNS"
272,1507890667628163074,2022-03-27 01:22:05+00:00,11135,"The Real #Beast is here !! 
#KGFChapter2 trailer this evening at 6:40PM. https://t.co/MUKRQ7y0lG"
52,1521396039932018688,2022-05-03 07:47:36+00:00,11083,"#KGFChapter2 is now a ₹100 cr SHARE movie in Karnataka.

First ever movie in the history of Kannada Film Industry to achieve this HIMALAYAN milestone."
253,1508373502834794498,2022-03-28 09:20:41+00:00,11042,"#KGFChapter2: The GRAND trailer launch event in #Bengaluru... Glimpses...
#Yash #SanjayDutt #SrinidhiShetty #RaveenaTandon #PrashanthNeel #VijayKiragandur #KGF2 https://t.co/7rCXCKrBU9"
323,1355139900492959751,2021-01-29 13:05:04+00:00,11022,"#KGF2 ARRIVES ON 16 JULY 2021... #KGFChapter2 - the second installment in the #KGF franchise - to release on 16 July 2021... Stars #Yash, #SanjayDutt, #SrinidhiShetty and #RaveenaTandon... Directed by Prashanth Neel... Produced by Vijay Kiragandur. #KGFChapter2onJuly16 https://t.co/jjissBGiDH"
379,1155787280897855488,2019-07-29 10:28:55+00:00,11019,"Happy birthday to the one and only  Deadly DUTTTTTT   ....My leo brother @duttsanjay!
#KGFChapter2 https://t.co/43s25mJsXK"
124,1515336659960676353,2022-04-16 14:29:47+00:00,10972,"#KGFChapter2 CROSSES ₹20 cr record milestone mark at the Kerala Box Office.

#KGF2 #Yash"
375,1205717585930506240,2019-12-14 05:14:08+00:00,10951,"We are absolutely elated to unveil the #KGFChapter2 First Look on Dec 21st at 5:45 PM.

#KGFChapter2FirstLook

@TheNameIsYash @prashanth_neel
@duttsanjay @VKiragandur @SrinidhiShetty7 @bhuvangowda84 @BasrurRavi @hombalefilms @excelmovies @AAFilmsIndia @ritesh_sid @FarOutAkhtar https://t.co/fhDnLRP4qc"
255,1508307420027981827,2022-03-28 04:58:06+00:00,10932,"This speech by @TheNameIsYash gaaru is really heart warming .. super sir,well said. #Beast &amp; #KGFChapter2 it is .. lets spread love &amp; positivity ! I also love the way he respects his senior actors ❤️👍 https://t.co/BdsafMClwp"
90,1516403708300447804,2022-04-19 13:09:52+00:00,10889,"FIRST to reach below milestones from Sandalwood. 

₹ 100 cr - #KGFChapter1
₹ 200 cr - #KGFChapter1
₹ 300 cr - #KGFChapter2
₹ 400 cr - #KGFChapter2
₹ 500 cr - #KGFChapter2 
₹ 600 cr - #KGFChapter2"
361,1234009948461260800,2020-03-01 06:57:53+00:00,10864,"Which movie do you expect the most this year? &amp; Which movie are you eagerly waiting for to celebrate at #FansFortRohini

#Annaatthe #Master #Valimai #SooraraiPottru #JagameThandhiram #Karnan #Cobra #Maanaadu #Doctor #kgfchapter2 https://t.co/k9eu4jliEX"
87,1516793897371901952,2022-04-20 15:00:20+00:00,10862,"Another 150+ screens INCREASED for 2nd week run of #KGFChapter2.

200+ screens REDUCED for #Beast."
236,1512608294531366913,2022-04-09 01:48:14+00:00,10799,There is a possibility #KGFChapter2 Telugu version might out-gross Kannada version.. https://t.co/Ia5U7M6D62
25,1535897815301312512,2022-06-12 08:12:29+00:00,10775,"#Vikram has crossed #KGFChapter2 TN Gross to emerge 2022 TN No.2.. 🔥 

Today, it will cross #Valimai to emerge 2022 No.1 by tomorrow.."
201,1514440465600622593,2022-04-14 03:08:38+00:00,10746,"#KGFChapter2 [4/5] : 

Music, Camera and Action Choreography.. 🔥 

Dir @prashanth_neel is a treasure for Indian cinema..

All Mass Heroes should work with him! 

RIP to all current Box office records!"
319,1372198663993237512,2021-03-17 14:50:30+00:00,10742,"Wishing our Khasim, #HarishRoy a very Happy Birthday.
#KGFChapter2 https://t.co/LkF925w6ej"
305,1429381082172968960,2021-08-22 09:53:01+00:00,10681,"The uncertainties of today will only delay our resolve, but the eventuality is as promised. We will be out in theaters on April 14th 2022. #KGF2onApr14
@TheNameIsYash @prashanth_neel @VKiragandur @HombaleGroup @duttsanjay @TandonRaveena @SrinidhiShetty7 @prakashraaj
#KGFChapter2 https://t.co/BGMBCatsgA"
366,1226397191138430978,2020-02-09 06:47:30+00:00,10578,"IT'S OFFICIAL... #RaveenaTandon joins the cast of #KGFChapter2... Stars #Yash, #SanjayDutt and #SrinidhiShetty... Directed by Prashanth Neel. https://t.co/yR4mFUdlk0"
314,1399225986776899587,2021-05-31 04:47:26+00:00,10550,"Wishing @BalaTheKrishna a very Happy Birthday.
Have a safe birthday chinna💫
Here's a glimpse of #InayathKhalil in #KGFChapter2
 Stay home stay safe everyone🙏🏻 https://t.co/SNl8RlVq0l"
266,1508068821298462722,2022-03-27 13:10:00+00:00,10492,"The world is my territory, says the SULTHAN

Unleashing #KGFChapter2Trailer 🔥

Kannada: https://t.co/pbsnCw7hRK
Telugu: https://t.co/nyDPJ5kq5J
Tamil - https://t.co/640FgMEyq7
Malayalam: https://t.co/hvJ00XeyIJ

#KGFChapter2 @thenameisyash @prashanth_neel 
@VKiragandur https://t.co/Mxf2rRuo02"
233,1513335717774376961,2022-04-11 01:58:46+00:00,10482,"Since April 14th is a Holiday in several states, #KGFChapter2 Hindi might take a shot at All-time Day 1 opening record in India.. 🔥 https://t.co/VATrupW64Y"
240,1511661010389651457,2022-04-06 11:04:04+00:00,10399,"The real crowd puller #Yash

#KGFChapter2 https://t.co/t6cziIUFc6"
47,1522476457942937600,2022-05-06 07:20:48+00:00,10397,#KGF2 continues it’s dream run into the 4th week with 350 screens! Even now the energy inside the cinema halls are same like the Day1..!! Don’t miss out to witness the madness in big screen!!! #KGFChapter2 #RockyBhai
343,1320612136154886146,2020-10-26 06:24:03+00:00,10328,"RAVEENA TANDON FIRST LOOK #KGF2... On #RaveenaTandon's birthday today, Team #KGFChapter2 unveil her look... #KGFChapter2: #RamikaSen... Stars #Yash, #SanjayDutt, #SrinidhiShetty and #RaveenaTandon... Directed by Prashanth Neel... Produced by Vijay Kiragandur. #KGF2 https://t.co/GTj0Kxqx4d"
104,1515901051203121152,2022-04-18 03:52:29+00:00,10198,"#KGFChapter2 collects ₹500crs+ WW gross in just 4 days 🔥🔥🔥

First ever sandalwood film to achieve this milestone!!
#KGF2 https://t.co/ZpLSnH1ERC"
140,1514959014442201089,2022-04-15 13:29:10+00:00,10175,"Indian Films Highest Day 1 Worldwide collection 

1. #RRR - 223 cr
2. #Baahubali2 - 218 cr
3. #KGFChapter2 - 159.5 cr
4. #Saaho - 130 cr"
24,1535968673105874945,2022-06-12 12:54:03+00:00,10169,"2022 1st Half Month-wise Toppers @ TN BO: 

Jan - #NaaiSekar 

Feb - #Valimai 

Mar - #RRRMovie 

Apr - #KGFChapter2 

May - #DON 

Jun - #Vikram"
222,1514186447078584321,2022-04-13 10:19:15+00:00,10123,"Show counts in India for tomorrow.

#KGFChapter2 3X &gt; #Beast

In TN

45%                                55%."
242,1511604773149036545,2022-04-06 07:20:36+00:00,10122,#KGFChapter2 Bookings open tomorrow!! Get ready to witness the grandeur on screen!!! https://t.co/iDerX1kqvd
21,1542412940292153345,2022-06-30 07:41:16+00:00,10121,"2022 1st Half TN Top 5 Grossers : 

1. #Vikram 

2. #Valimai 

3. #KGFChapter2 

4. #Beast 

5. #DON"
134,1515022260905852928,2022-04-15 17:40:29+00:00,10094,"Biggest Inspiration In My Life ❤️🙏

@TheNameIsYash #YashBOSS 
#KGFChapter2 #KGF2 https://t.co/OUrjEgZBDf"
15,1552635509071290369,2022-07-28 12:42:06+00:00,10084,"Kannada cinema at it's best in 2022 👌🏻 waiting to see more such films from them 

#KGFChapter2 #777Charlie #VikrantRona https://t.co/JQI7bM8lTo"
213,1514331319521759237,2022-04-13 19:54:56+00:00,10078,2nd half starting sequence again pure goosebumps. Neel is out of this world in mass elevation scenes 🔥 #KGFChapter2 #KGF2
113,1515625832948981762,2022-04-17 09:38:52+00:00,10078,"#KGFChapter2 WW Box Office 

ENTERS the ELITE ₹400 cr club.

Day 1 - ₹ 165.37 cr
Day 2 - ₹ 139.25 cr
Day 3 - ₹ 115.08 cr
Total - ₹ 419.70 cr

Record breaking HAT-TRICK ₹100 cr+ days. 

#Yash #KGF2"
326,1355011203043614721,2021-01-29 04:33:40+00:00,10077,"The promise will be kept!
#KGFChapter2 release date announcement today at 6.32pm.

@TheNameIsYash @prashanth_neel @VKiragandur @hombalefilms @TandonRaveena @SrinidhiShetty7 @prakashraaj @BasrurRavi @bhuvangowda84 @excelmovies @VaaraahiCC @PrithvirajProd https://t.co/p5plTqlmJ5"
51,1521547019902660608,2022-05-03 17:47:33+00:00,10075,"#KGFChapter2 only movie in the history of Indian cinema to cross 100 cr gross in 4 languages i.e., Kannada, Telugu, Tamil and Hindi"
196,1514484169513963521,2022-04-14 06:02:18+00:00,10058,"#KGF2 GARGANTUAN BLOCKBUSTER ⭐️⭐️⭐️⭐️🌟 (4.5)

Backed by solid emotions #KGFChapter2 goes all guns blazing with SPLENDID elevation scenes - world class visuals - wicked action scenes &amp; act of a lifetime by #Yash.

 @prashanth_neel excels himself- Made one of the best sequel ever. https://t.co/XGXGzS7Xbq"
143,1514946082924482563,2022-04-15 12:37:47+00:00,10049,"#Beast Kerala screen count reduced from 600 to 200[Includes sharing screens from #KGF2.

#KGFChapter2 screen count INCREASED from 300 to 450+."
353,1287606292886904832,2020-07-27 04:30:37+00:00,10043,"'Unveiling The Brutality' On July 29th at 10 AM.

#KGFChapter2

@TheNameIsYash @VKiragandur @prashanth_neel @SrinidhiShetty7 @TandonRaveena @bhuvangowda84 @BasrurRavi @Karthik1423 @excelmovies @AAFilmsIndia @FarOutAkhtar @ritesh_sid @VaaraahiCC @hombalefilms https://t.co/t5ROFelTLN"
221,1514205773261598729,2022-04-13 11:36:03+00:00,10035,#KGFChapter2 72 cr all India Gross done from advance bookings for Day 1 only. Madness.
175,1514626854082461696,2022-04-14 15:29:17+00:00,10030,Powerhouse performer @TandonRaveena as #RamikaSen in #KGFChapter2 was very impressive.. 👌 https://t.co/iNh08d0s8n
202,1514434728245731328,2022-04-14 02:45:50+00:00,10015,"#KGFChapter2 [4/5] :

@TheNameIsYash is born to play the role of #RockyBhai 

All his dialogues are Punch! 

His swag, screen presence, action - God Level! 🔥 

U can't take your eyes off when he is on the screen.. 

Swag Monster! 👌"
195,1514484747669442560,2022-04-14 06:04:36+00:00,9995,"Totally loved it #KGFChapter2 what a movie the team has made 🔥
"" ROCKY "" the name is enough to give Goosebumps 🙏
KGF Series is cult classic to be remembered !!
Made me tears in the end 
Don't miss it on the Big Screens
#KGF2InRamCinemas"
45,1523850993179688962,2022-05-10 02:22:43+00:00,9943,"Both #Valimai and #KGFChapter2 had good screen and show counts in TN around the 25th day mark..

Despite being Action entertainers, both attracted good family audience..

#Valimai is still ahead of #KGF2 in TN Gross..

The Box office race is on.. 🔥 https://t.co/vYaTEIpTcA"
197,1514460970802094080,2022-04-14 04:30:07+00:00,9911,"#KGFChapter2 #KGF2 is a potential 1000 CR WW grosser in the coming weeks 🤞

The makers just can't miss making the hinted #KGF3 😎 The demand for the third part will be CRAZY-HIGH!"
172,1514642211282948096,2022-04-14 16:30:18+00:00,9873,#KGFChapter2  ( Hindi ) CREATES HISTORY as early estimates suggests ₹ 50-52 cr nett opening in hindi belt.. #Yash cemented his position as a BOX OFFICE MONSTER..  #KGF2 https://t.co/og2Zpxv2pc
30,1533388902655926273,2022-06-05 10:02:58+00:00,9853,"This year's BLOCKBUSTER at the TN BO so far

#Valimai
#KGFChapter2
#RRRMovie
#ET
#Don
#Vikram*"
22,1538803723593388032,2022-06-20 08:39:31+00:00,9851,"Current Industry HITS

Kollywood - #2Point0
Tollywood - #Baahubali2
Bollywood - #Dangal
Sandalwood - #KGFChapter2
Mollywood - #Pulimurugan"
37,1526898161997864960,2022-05-18 12:11:04+00:00,9807,"2022 Top TN Grossers (&gt; ₹ 75 Crs+) which met or exceeded their Pre-Release Share Target/Rights..

(In the order of release)

1. #Valimai 

2. #RRRMovie

3. #KGFChapter2"
108,1515711836838313985,2022-04-17 15:20:37+00:00,9770,"#KGFChapter2 leads the online adv booking ticket sales in TN for tomorrow - Monday, April 18th.."
111,1515687939879043076,2022-04-17 13:45:39+00:00,9733,"#KGFChapter2 ( Hindi) - First 4 days collection would be- ₹ 193-194 cr nett. 

It’ll defeat #Baahubali2 1st 4 days collection of ₹ 168.25 by a BIG MARGIN OF 25 cr + 

It seemed almost impossible for any film to surpass BB2 initials but MONSTER #Yash’s #KGF2 achieved this feat. https://t.co/sMr2bYaWUD"
249,1508431729534849027,2022-03-28 13:12:04+00:00,9718,"Records.. Records.. Records..💥

Rocky don't like it, He avoids, But Records likes Rocky! 
He Cannot avoid it.

𝟏𝟎𝟗 + 𝐌𝐢𝐥𝐥𝐢𝐨𝐧 𝐕𝐢𝐞𝐰𝐬 𝐢𝐧 𝟐𝟒 𝐇𝐨𝐮𝐫𝐬 ♥️🙏

Kannada: 18M
Telugu: 20M
Hindi: 51M
Tamil: 12M
Malayalam: 8M

#KGFChapter2Trailer #KGFChapter2 https://t.co/83iqMFLUvb"
360,1238437653235642369,2020-03-13 12:12:00+00:00,9707,"#KGFChapter2 Worldwide Grand Release On October 23rd, 2020.

#KGFChapter2OnOct23 
@TheNameIsYash @prashanth_neel @VKiragandur @duttsanjay @SrinidhiShetty7 @TandonRaveena @bhuvangowda84 @BasrurRavi @Karthik1423 @AAFilmsIndia @excelmovies @FarOutAkhtar @ritesh_sid @VaaraahiCC https://t.co/kq060lfNZM"
243,1511571415102754817,2022-04-06 05:08:03+00:00,9658,"Top BMS interests

#Valimai - 2M+

#RRRMovie - 1.6M+

#Baahubali2 - 1.1M+

#KGFChapter2 - 1M+"
40,1525015631665328128,2022-05-13 07:30:34+00:00,9651,"2022 India's Biggest Day 1 Gross Movies(WW)

👉#RRRMovie – 235CR
👉#KGFChapter2 – 164.20CR
👉#BEAST – 86.15CR
👉#SarkaruVaariPaata – 70CR****
👉#RadheShyam – 67Cr
👉#BheemlaNayak – 56.50Cr
👉#Acharya – 52Cr
👉#Valimai – 50.20CR"
86,1516829689918418944,2022-04-20 17:22:34+00:00,9608,#KGFChapter2 enters 700 cr worldwide gross with Today collection
170,1514680013437616153,2022-04-14 19:00:31+00:00,9583,"Still can't get over #KGFChapter2 - literally, goosebumps thinking about visual experience and making."
198,1514456903887196162,2022-04-14 04:13:57+00:00,9552,"Review - #KGFChapter2 
Rating -  4*/5 ⭐️⭐️⭐️⭐️

""BONAFIDE BLOCKBUSTER""

#KGF2 is RAW, Intense, Powerful &amp; a Mind Blowing film,#Yash officially enters the PAN INDIA Superstar league,Studded with BRILLIANT action scenes &amp; characters to remember. 
#Kgf2Review #KGFChapter2Review https://t.co/v5qNB8DSgz"
304,1429382725371265028,2021-08-22 09:59:33+00:00,9535,"#KGF2: 14 APRIL 2022 RELEASE... Team #KGFChapter2 finalises the release date: 14 April 2022... Stars #Yash, #SanjayDutt, #SrinidhiShetty and #RaveenaTandon... Directed by #PrashanthNeel... Produced by #VijayKiragandur. #KGF2onApr14 https://t.co/C5QEOKRIys"
121,1515371741463281666,2022-04-16 16:49:12+00:00,9527,#KGFChapter2 55 cr+ advance bookings crossed for Day 4. Humongous collection on cards tomorrow.
372,1205720982561816576,2019-12-14 05:27:38+00:00,9505,"How special this can get😍
First look of #KGFChapter2 on the same day of the 1st year anniversary of #KGFChapter1 ♥️ 21st December 5.45PM💃😍
#staytuned 💃 https://t.co/rmXpQS078q"
156,1514864637342232578,2022-04-15 07:14:09+00:00,9491,"#KGF2 ( Hindi ) Day 1- ₹ 53.95 cr nett. EMERGES BIGGEST OPNER IN HINDI BELT BY SURPASSING #WAR Day-1 collection of ₹ 53.35 cr nett. 

HISTORY CREATED #KGFChapter2 #Yash https://t.co/kwMounv3jP"
136,1514998566540148738,2022-04-15 16:06:20+00:00,9374,"TN Box Office today

#KGFChapter2 &gt; #Beast"
10,1596384476908904448,2022-11-26 06:04:53+00:00,9356,"#AK 's #Thunivu on-boards some of the biggest names in distribution..

- TN by @RedGiantMovies_ who distributed industry hit #Vikram 

- Overseas by @LycaProductions who distributed industry hit #PS1 

- USA by @sarigamacinemas who distributed industry hits #RRR and #KGFChapter2 https://t.co/htucgj2wlZ"
34,1530453979355680769,2022-05-28 07:40:37+00:00,9289,"Top 3 2nd Week Performers @ TN BO - 2022 : 

1. #KGFChapter2 

2. #Valimai 

3. #DON"
36,1527156381660237824,2022-05-19 05:17:09+00:00,9271,"Top 5 TN gross/share of 2022

#Valimai
#KGFChapter2
#RRRMovie
#ET
#Beast"
254,1508307912413777924,2022-03-28 05:00:03+00:00,9244,"Most viewed Indian Trailer 24 hours All Languages

1. #KGFChapter2 - 70M (15 hours) 
2. #RadheShyam - 57.5M
3. #RRRMovie - 51.12M"
337,1344920901108731907,2021-01-01 08:18:24+00:00,9199,"Happy birthday @BasrurRavi ji💫 From UGRAMM , to KGFCHAPTER1 , KGFCHAPTER2 to now SALAAR.
Lets continue to grow👏 https://t.co/j0nBkWkFPA"
224,1514120818229321730,2022-04-13 05:58:28+00:00,9189,"#KGFChapter2

Witness #RockyBhai violence from tomorrow!! 🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/fmk3QhyOfv"
338,1340880334871662594,2020-12-21 04:42:38+00:00,9156,"THE WAIT IS OVER: #KGF2... On the second *release* anniversary of #KGFChapter1, the producers unveil the new poster of #KGF2... #KGFChapter2 teaser arrives on 8 Jan 2021 at 10.18 am. #KGFChapter2TeaserOnJan8 https://t.co/mFZ0InnHkR"
310,1420602231712206852,2021-07-29 04:29:00+00:00,9143,"""War is meant for progress, even the vultures will agree with me"" - #Adheera, Happy Birthday @duttsanjay.

#KGFChapter2 @TheNameIsYash @prashanth_neel @VKiragandur @hombalefilms @TandonRaveena @SrinidhiShetty7 @excelmovies @VaaraahiCC @PrithvirajProd @DreamWarriorpic @LahariMusic https://t.co/llYfi2ggNJ"
218,1514241136382017538,2022-04-13 13:56:34+00:00,9135,Are you watching #KGFChapter2 tomorrow?
46,1522972649512914944,2022-05-07 16:12:29+00:00,9084,ROCKY FACING SEA  🔥 just EPIC #KGFChapter2. https://t.co/pyPBc2CAtf
